RANK,DRUG NAME,NDC,RXS,RFS,QTY,TOTAL U&C,TOTAL PRICE,TOTAL COST,GROSS MARGIN,PCT MARGIN
265,ATENOLOL 25 MG TABS,63304062110,4,1,330,319.75,20.35,9.82,10.53,51.7
266,ATENOLOL 25 MG TABS,781107801,1,0,7,15.72,0.87,0.25,0.62,71.2
267,ATENOLOL 25 MG TABS,93078710,2,0,180,159.82,9.63,5.04,4.59,47.6
268,ATENOLOL 50 MG TABS,378023110,7,16,1108,1121.94,138.7,81.74,56.96,41
269,ATENOLOL 50 MG TABS,63304062210,2,2,120,141.56,75.51,3.76,71.75,95
270,ATENOLOL 50 MG TABS,781150601,1,0,14,21.67,4.18,0.47,3.71,88.7
271,ATOMOXETINE HCL 10 MG CAPS,68462026530,5,3,169,2485.56,632.25,397.53,234.72,37.1
272,ATOMOXETINE HCL 10 MG CAPS,64980037303,1,0,30,437.02,67.11,67.63,-0.52,0
273,ATOMOXETINE HCL 18 MG CAPS,64980037403,1,2,90,1311.06,228.23,202.89,25.34,11.1
274,ATOMOXETINE HCL 25 MG CAPS,55111052830,1,0,30,437.02,104.26,9849.99,-9745.73,0
275,ATOMOXETINE HCL 40 MG CAPS,16714075801,1,0,30,473.82,49.24,66,-16.76,0
276,ATORVASTATIN 10 MG TABLET,59762015502,35,63,3085,12871.74,931.16,718.72,212.44,22.8
277,ATORVASTATIN 10 MG TABLET,60505257809,23,50,2546,11034.64,644.33,134.8,509.53,79
278,ATORVASTATIN 10 MG TABLET,60505257808,15,38,1528,6714.36,438.87,96.7,342.17,77.9
279,ATORVASTATIN 10 MG TABLET,378395077,4,4,236,1034.14,86.46,19.9,66.56,76.9
280,ATORVASTATIN 10 MG TABLET,62175089043,5,12,572,2482.57,115.1,47.4,67.7,58.8
281,ATORVASTATIN 20 MG TABLET,62175089143,21,32,1948,11764.24,531.86,229.21,302.65,56.9
282,ATORVASTATIN 20 MG TABLET,60505257908,34,44,2858,17281.11,1400.19,285.22,1114.97,79.6
283,ATORVASTATIN 20 MG TABLET,781538292,5,5,360,2079.53,96.31,148.2,-51.89,0
284,ATORVASTATIN 20 MG TABLET,60505257909,31,44,2878,17366.61,1671.29,149.85,1521.44,91
285,ATORVASTATIN 20 MG TABLET,904629161,1,3,120,102.96,49.72,540,-490.28,0
286,ATORVASTATIN 40 MG TABLET,60505258009,29,64,3268,20144.76,1173.56,246.49,927.07,78.9
287,ATORVASTATIN 40 MG TABLET,60505258008,59,68,5188,31223.74,1331.59,520.54,811.05,60.9
288,ATORVASTATIN 40 MG TABLET,63304082905,5,8,390,2379.13,112.77,23.4,89.37,79.2
289,ATORVASTATIN 80 MG TABLET,55111012405,31,45,2955,17801.65,1037.48,585.39,452.09,43.5
290,ATORVASTATIN 80 MG TABLET,60505267109,10,20,958,5831.17,278.77,114.51,164.26,58.9
291,ATORVASTATIN CALCIUM 40 MG,16714087602,4,0,180,1051.74,50.29,12.51,37.78,75.1
292,ATRAPRO DERMAL SPRAY LIQD,23710006508,1,0,236,292.82,292.82,450,-157.18,0
293,ATROPINE SULFATE 1 % SOLN,17478021502,1,0,2,54.6,35.83,36,-0.17,0
294,ATROPINE SULFATE 1 % SOLN,17478021505,1,0,5,68.38,46.85,51.32,-4.47,0
295,ATROVENT HFA INHALER,597008717,1,0,1,475.71,391.6,372.57,19.03,4.8
296,ATTENDS PULL-ON X-LARGE BRI,86679025033,1,0,1,10.9,45,0.67,44.33,98.5
297,AVEENO ACT NAT PROTECT+HYDR,8137115176,1,1,170,36.54,24,16.88,7.12,29.6
298,AVEENO BATH OATMEAL,81370003430,1,0,8,13.04,10,4.83,5.17,51.7
299,AVEENO DAILY MOISTURIZING L,38137003600,10,17,5679,440.37,303,113.58,189.42,62.5
300,AVEENO INTENSE CREAM,81370000000,0,1,85,10,10,0,10,100
301,AVEENO MOISTURIZING BODY WA,8137001418,0,1,354,15.27,8,4.58,3.42,42.7
302,AVENO LOTION PUMP,81370003600,0,1,1,19.99,10,9.99,0.01,0.1
303,AYR SALINE NASAL GEL,30225052547,4,20,66,467.7,198,227.7,-29.7,0
304,AZELASTINE 0.1 SPR,51525029403,15,17,960,3686.4,987.04,1814.08,-827.04,0
305,AZELASTINE HCL 0.05 % SOLN,61314030802,10,4,84,1596.7,257.58,1270.36,-1012.78,0
306,AZELASTINE HCL 0.05 % SOLN,60505057804,2,2,24,456.28,112.96,26.5,86.46,76.5
307,AZELASTINE HCL 0.1 % SOLN,60505083305,14,5,570,2189.56,638.66,168.34,470.32,73.6
308,AZELASTINE HCL 0.15 % SOLN,45802002683,1,1,60,298.46,79.9,51.6,28.3,35.4
309,AZELASTINE HCL 0.15 % SOLN,60505084805,3,3,180,895.38,493.43,272.7,220.73,44.7
310,AZELASTINE HCL 0.15 % SOLN,51525023403,2,0,60,295.38,95.3,37.47,57.83,60.6
311,AZITHROMYCIN 1 GM PACK,59762305101,1,0,1,39.13,22.57,17.5,5.07,22.4
312,AZITHROMYCIN 100 MG/5 ML SU,59762311001,1,0,30,79.75,19.36,21.3,-1.94,0
313,AZITHROMYCIN 200 MG/5 ML SU,59762314001,10,0,330,483.68,151.14,79.09,72.05,47.6
314,AZITHROMYCIN 200 MG/5 ML SU,59762313001,1,1,2,89.74,20.36,14.38,5.98,29.3
315,AZITHROMYCIN 250 MG TABS,50111078766,46,4,295,2795.59,292.52,265,27.52,9.4
316,AZITHROMYCIN 250 MG TABS,781577626,22,1,133,1264.96,91.67,88.66,3.01,3.2
317,AZITHROMYCIN 250 MG TABS,59762306001,44,0,264,2492.6,280.17,135.96,144.21,51.4
318,AZITHROMYCIN 250 MG TABS,50111078751,2,0,12,113.38,13.06,5.98,7.08,54.2
319,AZITHROMYCIN 250 MG TABS,68180016011,19,0,120,1123.81,113.21,90,23.21,20.5
320,AZITHROMYCIN 250 MG TABS,59762306002,1,0,6,56.65,4.27,7.71,-3.44,0
321,AZITHROMYCIN 250 MG TABS,781808926,1,0,6,56.69,3,9999,-9996,0
322,AZITHROMYCIN 250MG TAB,64679096104,1,0,6,56.62,8.5,2.64,5.86,68.9
323,AZITHROMYCIN 500 MG TABS,59762307001,2,0,6,113.3,5.52,6.48,-0.96,0
324,AZITHROMYCIN 500 MG TABS,60505258200,2,0,6,113.4,12.13,10.02,2.11,17.3
325,AZITHROMYCIN 500 MG TABS,59762307002,1,0,6,103.3,11.52,21.77,-10.25,0
326,AZO BLADDER CONTROL/GO-LESS,87651076014,1,0,48,27.28,20,899,-879,0
327,AZOPT 1 % SUSP,65027510,6,4,100,3800.6,3157.98,2960.4,197.58,6.2
328,B COMPLEX CAPS,536478701,1,3,120,45.48,4.16,4.24,-0.08,0
329,B-12 500 MCG QUICK DISSOLVE,74312003595,1,5,180,68.58,16.18,9.06,7.12,44
330,B-COMPLEX TABS,30768000601,2,3,150,56.95,5.06,5,0.06,1.1
331,B12 FAST DISSOLVE 5000 MCG,81131007174,0,4,120,64.74,41.77,21333.32,-21291.55,0
332,BABY POWDER CORNSTARCH,5256913590,5,6,11,127.82,50,17.82,32.18,64.3
333,BABY WIPES LANSINOH,44677020540,1,0,4,10.16,12,0.16,11.84,98.6
334,BACITRACIN,67777021910,9,1,14,127.76,69,19.88,49.12,71.1
335,BACITRACIN 500 UNIT/GM OINT,45802006003,9,1,233,143.65,54.58,14.22,40.36,73.9
336,BACITRACIN 500 UNIT/GM OINT,574402235,16,6,22,2825.68,1938.57,2170.3,-231.73,0
337,BACITRACIN 500 UNIT/GM OINT,713028031,11,5,46,319.63,56.42,85.56,-29.14,0
338,BACITRACIN OINT PACKS,61678411612,1,0,1,15,20,0.06,19.94,99.7
339,BACITRACIN ZINC OINTMENT,168011109,2,0,2,20.48,5.13,0.34,4.79,93.3
340,BACITRACIN ZN 500 UNIT/GM O,24385006003,1,1,2,29.96,10,10.22,-0.22,0
341,BACLOFEN 10 MG TABS,603240632,9,9,3118,7233.78,1067.5,279.58,787.92,73.8
342,BACLOFEN 10 MG TABS,832102410,3,4,414,1006.55,63.87,136.55,-72.68,0
343,BACLOFEN 20 MG TABS,172409760,4,1,900,4667.25,187.78,433.7,-245.92,0
344,BACLOFEN 20 MG TABS,603240721,3,0,270,1415.16,73.8,37.92,35.88,48.6
345,BACLOFEN 20 MG TABS,603240732,3,1,420,2012.76,216.87,52.92,163.95,75.5
346,BACLOFEN 5 MG TABS,52817031910,8,2,530,754.8,479.91,466.4,13.51,2.8
347,BANANA BOAT SPF 50 SPRAY,79656003179,2,0,11,42,124,92.4,31.6,25.4
348,BAND AID XL,38137005658,1,0,1,10.2,6,0.24,5.76,96
349,BAND-AID CLEAR STRIPS MISC,8137005701,1,0,9,10.49,36,0.43,35.57,98.8
350,BAND-AID FLEX FAB BANDAGE,8137004430,2,0,37,23.43,41,5.64,35.36,86.2
351,BAND-AID TOUGH-STRIPS MISC,8137004833,1,0,1,10.15,3,0.13,2.87,95.6
352,BAND-AID VARIETY PACK MISC,8137004711,1,0,2,10.09,40,0.07,39.93,99.8
353,BANDAGE TRIANGULAR,38588070300,1,0,12,22,8,4.32,3.68,46
354,BANDAID LATEX FREE,1093928944,0,3,4,34.56,19,4.56,14.44,76
355,BANDAID TOUGH STRIP XL,81370004424,2,1,30,38.1,15,7.2,7.8,52
356,BANDAID XL WATERPROOF,81370005566,1,0,10,12,5,2.3,2.7,54
357,BANOPHEN 25 MG CAPS,904530680,2,4,176,62.58,5.23,2.19,3.04,58.1
358,BANOPHEN 50 MG CAPS,904530760,4,0,430,50.55,11.81,10.58,1.23,10.4
359,BANOPHEN 50 MG CAPS,904530780,1,1,60,20.96,3.63,0.78,2.85,78.5
360,BANZEL 200 MG TABS,62856058252,2,1,180,2538.6,2189.98,2006.88,183.1,8.3
361,BANZEL 400 MG TABS,62856058352,0,1,60,1670.8,1447.4,1328.64,118.76,8.2
362,BASAGLAR 100 UNIT/ML KWIKPE,2771559,7,16,345,9237.49,7364.68,7206.13,158.55,2.1
363,BD HOME SHARPS CONTAINER,8290323487,7,2,9,111.96,43,18.72,24.28,56.4
364,"BD INSULIN SYR 1 ML 25GX1""",8290329622,1,0,50,24.2,20,11.46,8.54,42.7
365,BD LUER-LOK SYR 3 ML 25GX5/,8290309570,0,1,3,10.53,2,0.36,1.64,82
366,BD SAFETYGLIDE TB 1 ML SYR,8290305945,1,0,100,65.87,40,32.74,7.26,18.1
367,BD SHARPS COLLECTOR 5.4 QUA,8290305426,1,0,1,14.25,10,66.26,-56.26,0
368,BD ULTRA-FINE 33G LANCETS,8290322057,2,3,500,94.05,28.16,36.15,-7.99,0
369,BD ULTRA-FINE NDL 12.7MMX29,8290328203,1,0,100,63.65,43.82,43.18,0.64,1.4
370,BD ULTRA-FINE PEN NDL 4MMX3,8290320122,4,8,1200,782.64,541.52,511.8,29.72,5.4
371,BED PADS - CHUCKS,72887100350,6,15,1521,468.57,1215,258.57,956.43,78.7
372,"BED WEDGE 10""",1235402000,1,0,1,20,35,25,10,28.5
373,BELSOMRA 15 MG TABS,6032530,4,0,120,1711.84,1395.6,1337.48,58.12,4.1
374,BELVIQ 10 MG TABS,62856052960,1,0,60,369.52,287.62,287.62,0,0
375,BENADRYL ITCH STOPPING 2% G,12547017157,3,0,33,31.61,25,9.6,15.4,61.6
376,BENADRYL ITCH STOPPING CRM,12547017167,2,0,2,28.16,14,7.12,6.88,49.1
377,BENAZEPRIL HCL 20 MG TABS,43547033750,7,6,1200,1390,429.72,54.13,375.59,87.4
378,BENAZEPRIL HCL 40 MG TABS,65162075410,5,7,600,750.6,68.26,75.25,-6.99,0
379,BENAZEPRIL HCL 40 MG TABS,93512701,0,3,90,124.59,9.06,6.15,2.91,32.1
380,BENAZEPRIL-HCTZ 10-12.5 MG,378473501,1,5,180,432.12,187.28,144.9,42.38,22.6
381,BENAZEPRIL-HCTZ 20-12.5 MG,185021101,3,1,390,846.27,483.49,542.52,-59.03,0
382,BENAZEPRIL-HCTZ 20-12.5 MG,378474501,2,0,360,764.26,324.15,289.86,34.29,10.5
383,BENEFIBER,8679021830,1,0,500,5010,25,17,8,32
384,BENEFIBER POWD,86790021620,2,2,4,40.16,40,0.16,39.84,99.6
385,BENGAY COLD THERAPY 5 % GEL,74300049254,1,1,226,35.84,22,15,7,31.8
386,BENZONATATE 100 MG CAPS,67877057301,13,0,378,1075.91,112.16,1180.05,-1067.89,0
387,BENZONATATE 100 MG CAPS,57664013388,2,0,70,86.82,26.23,5.6,20.63,78.6
388,BENZONATATE 100 MG CAPS,65162053610,8,0,341,933.32,53.72,97.61,-43.89,0
389,BENZONATATE 100 MG CAPS,69452014330,7,3,444,1107.62,127.99,76.36,51.63,40.3
390,BENZONATATE 200 MG CAPS,65162053710,33,1,1049,5340.65,375.61,423.41,-47.8,0
391,BENZONATATE 200 MG CAPS,67877010605,3,0,71,334.63,45.39,19.59,25.8,56.8
392,BENZOYL PER 5PCT GEL,45802091001,1,1,180,67.82,28,19.8,8.2,29.2
393,BENZOYL PEROXIDE 10% WASH,67405083008,1,0,237,24.17,5.72,13.57,-7.85,0
394,BENZOYL PEROXIDE 10% WASH,45802031834,2,1,701,73.72,49.13,25.8,23.33,47.4
395,BENZOYL PEROXIDE 5 % GEL,45802021696,5,1,342,175.42,76.78,77.91,-1.13,0
396,BENZOYL PEROXIDE 5% WASH,45802028034,0,1,227,23.48,6.78,5.99,0.79,11.6
397,BENZTROPINE MES 0.5 MG TAB,603243321,6,7,870,466.24,175.61,68.89,106.72,60.7
398,BENZTROPINE MES 0.5 MG TAB,69315013610,17,19,1848,1037.23,389.98,149.5,240.48,61.6
399,BENZTROPINE MES 0.5 MG TAB,603243332,13,8,1214,678.82,340.3,91.05,249.25,73.2
400,BENZTROPINE MES 1 MG TABLET,64125013710,38,32,2725,1758.48,796.21,190.75,605.46,76
401,BENZTROPINE MES 1 MG TABLET,603243421,13,12,1124,709.35,307.48,91.04,216.44,70.3
402,BENZTROPINE MES 1 MG TABLET,603243832,31,30,2672,1647.59,598.35,153.97,444.38,74.2
403,BENZTROPINE MES 1 MG TABLET,832108110,16,17,1507,915.44,358.26,211.17,147.09,41
404,BENZTROPINE MES 1 MG TABLET,603243432,6,4,322,225.03,82.23,32.01,50.22,61
405,BENZTROPINE MES 2 MG TABLET,603243521,2,4,270,199.98,92.98,32.34,60.64,65.2
406,BENZTROPINE MES 2 MG TABLET,76385010510,6,12,790,569.47,263.11,67.15,195.96,74.4
407,BENZTROPINE MES 2 MG TABLET,69315013810,5,3,510,331.43,134.08,40.8,93.28,69.5
408,BENZTROPINE MES 2 MG TABLET,64125013810,1,3,240,158.28,32.6,31.2,1.4,4.2
409,BENZTROPINE MESYLATE 2 MG T,603243932,11,16,1650,1082.9,471.89,165.09,306.8,65
410,BESIVANCE 0.6 % SUSP,24208044605,1,0,5,213.23,181.78,162.58,19.2,10.5
411,BETADINE 5 % SOLN,67618016003,1,0,1,17.19,19,900,-881,0
412,BETAMETHASONE DP 0.05% CRM,168005515,2,5,195,756.79,328.13,217.88,110.25,33.5
413,BETAMETHASONE DP 0.05% CRM,168005546,5,3,360,925.2,392.78,265.76,127.02,32.3
414,BETAMETHASONE DP 0.05% CRM,472038045,2,0,90,186.4,118.75,129.5,-10.75,0
415,BETAMETHASONE DP 0.05% LOT,45802002146,1,0,60,55,26.38,34.12,-7.74,0
416,BETAMETHASONE DP 0.05% OINT,472038145,3,6,405,1004.13,694.71,656.1,38.61,5.5
417,BETAMETHASONE DP 0.05% OINT,168005615,1,0,90,378.93,243.21,270,-26.79,0
418,BETAMETHASONE DP 0.05% OINT,168005646,1,2,135,398.91,279.69,279.24,0.45,0.1
419,BETAMETHASONE DP AUG 0.05%,68462029052,1,0,50,95.34,12.5,9.03,3.47,27.7
420,BETAMETHASONE DP AUG 0.05%,51672131003,2,1,150,284.61,30.18,14.28,15.9,52.6
421,BETAMETHASONE DP AUG 0.05%,45802037632,8,0,500,183.6,80.79,80,0.79,0.9
422,BETAMETHASONE DP AUG 0.05%,45802037635,2,0,45,33.89,9.96,9.33,0.63,6.3
423,BETAMETHASONE VA 0.1% CREAM,472037045,1,0,45,67.1,31.15,50.36,-19.21,0
424,BETAMETHASONE VALER 0.1% OI,168003346,1,0,45,51.53,12.25,26,-13.75,0
425,BETAMETHASONE VALER 0.12% F,45802005302,1,1,200,1236.96,1036.64,98.96,937.68,90.4
426,BETAMETHASONE VALERATE 0.1,713032637,1,0,90,101.35,54.87,38,16.87,30.7
427,BETIMOL 0.5 % SOLN,76478000205,0,1,5,156,130.81,128.36,2.45,1.8
428,BICALUTAMIDE 50 MG TABS,16729002301,1,0,90,1661.89,59.61,14.4,45.21,75.8
429,BIOTIN 1000 MCG TABS,35046000188,6,1,208,90.73,30,10.4,19.6,65.3
430,BISACODYL EC 5 MG TBEC,904792760,28,2,553,332.51,37.97,8.33,29.64,78
431,BISMATROL 262 MG CHEW,904131546,1,0,30,13.75,3.16,1.95,1.21,38.2
432,BISMATROL 262 MG/15ML SUSP,904131309,0,2,472,26.26,6.01,4.95,1.06,17.6
433,BISOPROLOL FUMARATE 5 MG TA,185077130,3,1,120,186.36,89.01,340,-250.99,0
434,BLOOD GLUCOSE,78956415018,2,0,2,20.02,0,0.02,-0.02,0
435,BLOOD PRESSURE,23123589999,35,0,35,350.35,40.04,0.35,39.69,99.1
436,BLOOD PRESSURE CUFF - ADULT,73796080034,1,0,1,28.25,28.25,9.61,18.64,65.9
437,BLOOD PRESSURE KIT 2 PARTY,7379601160,2,0,2,52,77,14.88,62.12,80.6
438,BLOOD PRESSURE MONITOR,73796001040,3,0,3,72.6,126.42,51,75.42,59.6
439,BLOOD PRESSURE MONITOR-MEDI,73796000018,2,0,2,46,46,28.73,17.27,37.5
440,BLOODBORNE PATH SPILL KIT,92265021498,3,2,11,160,275,226,49,17.8
441,BP-BLOOD PRESSURE KIT,12345678,1,0,3,13,60,3,57,95
442,BRAUN EAR TIPS,28785099821,5,0,6,78.74,52,28.74,23.26,44.7
443,BRAUN THERMOSCAN COVERS,32879595721,4,1,200,66,45,24,21,46.6
444,BRAUN THERMOSCAN LENS COVER,32878595721,5,0,86,58.6,73,10.32,62.68,85.8
445,BRAUN THERMOSCAN5 EAR MISC,28785006015,3,0,3,158.52,149,120,29,19.4
446,BREO ELLIPTA 100-25 MCG INH,173085910,17,17,2040,14671.34,11995.73,11465.48,530.25,4.4
447,BREO ELLIPTA 200-25 MCG INH,173088210,24,16,2400,17260.4,14144.45,13478.98,665.47,4.7
448,BRILINTA 90 MG TABS,186077760,6,8,840,6424.88,5284.42,5027.96,256.46,4.8
449,BRIMONIDINE 0.2% EYE DROP,24208041105,2,2,20,112.52,25.04,73.8,-48.76,0
450,BRIMONIDINE 0.2% EYE DROP,24208041110,2,4,140,536.84,87.47,56.14,31.33,35.8
451,BRIMONIDINE TARTRATE 0.15%,61314014410,2,2,40,1410.97,878.38,1066.78,-188.4,0
452,BRIMONIDINE TARTRATE 0.15%,61314014405,1,0,5,170.01,123.26,114.14,9.12,7.3
453,BROMFED DM COUGH SYRUP,60432083704,1,0,150,47.38,7.1,28.7,-21.6,0
454,BROMPHENIR-PSEUDOEPHED-DM S,64376065740,14,0,2709,740.81,334.96,431.74,-96.78,0
455,BROMPHENIR-PSEUDOEPHED-DM S,64376065716,1,0,180,49.78,17.89,35.54,-17.65,0
456,BROMPHENIR-PSEUDOEPHED-DM S,42192060716,2,0,580,127.3,58.62,59.35,-0.73,0
457,BROMPHENIR-PSEUDOEPHED-DM S,42192060704,3,0,458,117.33,57.96,39.28,18.68,32.2
458,BROMSITE 0.075 % SOLN,49708075441,1,0,5,334,276.75,250,26.75,9.6
459,BUDESONIDE 0.25 MG/2ML SUSP,93681573,2,0,180,867.26,102.57,643.92,-541.35,0
460,BUDESONIDE 0.5 MG/2ML SUSP,93681673,7,22,3060,17240.87,5485.32,9470.19,-3984.87,0
461,BUDESONIDE 0.5 MG/2ML SUSP,781751687,3,1,240,1369.48,322.28,691.94,-369.66,0
462,BULB IRRIGATION SYRINGES 60,16784426235,1,3,200,340,200,200,0,0
463,BUMETANIDE 1 MG TABS,42799012001,2,0,150,420.5,128.84,105.34,23.5,18.2
464,BUMETANIDE 2 MG TABS,16714083301,1,0,60,169.56,39.34,450,-410.66,0
465,BUPRENORPHIN-NALOXON 8-2 MG,54018913,1,0,60,635.27,140.13,171,-30.87,0
466,BUPRENORPHINE HCL-NALOXONE,47781035703,5,0,230,2071.7,977.67,2167.53,-1189.86,0
467,BUPRENORPHINE HCL-NALOXONE,781723864,6,0,428,3983.33,2464.18,2824.8,-360.62,0
468,BUPROPION HCL 100 MG TABS,781106401,2,8,600,676.3,161.31,165.9,-4.59,0
469,BUPROPION HCL 100 MG TABS,60505015701,1,0,60,73.6,47.1,8.4,38.7,82.1
470,BUPROPION HCL 75 MG TABS,781105301,1,1,60,63.2,27.58,12.66,14.92,54
471,BUPROPION HCL 75 MG TABS,378043301,1,1,60,67.64,29.6,27.26,2.34,7.9
472,BUPROPION HCL ER (XL) 150 M,68180031902,10,3,386,1972.39,262.67,118.1,144.57,55
473,BUPROPION HCL ER (XL) 150 M,70436001002,3,5,240,1138.24,45.84,47.52,-1.68,0
474,BUPROPION HCL ER (XL) 300 M,68180032002,2,0,60,306.08,19.86,20.4,-0.54,0
475,BUPROPION HCL SR 150 MG TAB,47335073713,1,0,30,67.99,2.74,7.13,-4.39,0
476,BUPROPION HCL SR 150 MG TAB,43547028950,1,1,120,253.34,36.3,8.82,27.48,75.7
477,BUPROPION HCL SR 150 MG TAB,591354105,1,0,30,66.31,4.94,11.1,-6.16,0
478,BUPROPION HCL SR 150 MG TAB,185041505,0,1,30,68.11,4.18,12.82,-8.64,0
479,BUPROPION HCL XL 150 MG TAB,115681108,3,1,240,1291.36,101.89,113.52,-11.63,0
480,BUPROPION HCL XL 150 MG TAB,10370010150,8,5,390,1991.47,120.32,75.27,45.05,37.4
481,BUPROPION HCL XL 150 MG TAB,591333130,3,1,118,655.96,53.2,66.04,-12.84,0
482,BUPROPION HCL XL 150 MG TAB,10370010103,4,10,478,2421.52,200.85,234.22,-33.37,0
483,BUPROPION HCL XL 150 MG TAB,45963014130,1,0,30,142.28,166.6,16.8,149.8,89.9
484,BUPROPION HCL XL 300 MG TAB,10370010203,16,20,1045,5342.56,807.45,253.23,554.22,68.6
485,BUPROPION HCL XL 300 MG TAB,45963014205,19,15,1010,6698.92,913.79,642.68,271.11,29.6
486,BUSPIRONE HCL 10 MG TABS,68382018105,41,33,6558,9295.09,930.33,577.35,352.98,37.9
487,BUSPIRONE HCL 10 MG TABS,115169101,5,11,1184,1752.48,233.76,126.48,107.28,45.8
488,BUSPIRONE HCL 10 MG TABS,93005401,3,3,356,538.82,55.82,15.37,40.45,72.4
489,BUSPIRONE HCL 15 MG TABS,115169219,15,11,2130,4630.43,351.8,181.05,170.75,48.5
490,BUSPIRONE HCL 15 MG TABS,378116591,8,7,1320,2815.28,236.36,105.89,130.47,55.1
491,BUSPIRONE HCL 15 MG TABS,93100301,2,4,720,1513.8,588.9,26.76,562.14,95.4
492,BUSPIRONE HCL 30 MG TABS,93520006,2,2,240,912.4,297.44,48,249.44,83.8
493,BUSPIRONE HCL 5 MG TABS,115169001,6,7,804,749.99,74.73,29.62,45.11,60.3
494,BUSPIRONE HCL 5 MG TABS,378114005,13,6,1340,1192.28,141.54,47.61,93.93,66.3
495,BUSPIRONE HCL 5 MG TABS,64380074108,5,2,494,431.87,108.81,10.35,98.46,90.4
496,BUSPIRONE HCL 7.5 MG TABS,49884072501,3,2,420,713.69,205.1,381.57,-176.47,0
497,BUTALB-ACETAMIN-CAFF 50-325,143178705,13,0,1056,1822.81,420.21,722.35,-302.14,0
498,BUTALB-ACETAMIN-CAFF 50-325,46672005350,9,7,1295,801,673.2,647.5,25.7,3.8
499,BUTALB-ACETAMIN-CAFF 50-325,143178701,1,0,60,111.25,15.58,43.65,-28.07,0
500,BUTALB-ACETAMIN-CAFF 50-325,527169505,11,1,1050,1803.22,433.8,1119.11,-685.31,0
501,BUTALB-ACETAMIN-CAFF 50-325,527169501,1,0,30,60.62,30,33.58,-3.58,0
502,BUTALBITAL-APAP-CAFFEINE 50,10702025350,16,5,1800,3095.5,811.62,926.1,-114.48,0
503,BUTALBITAL-APAP-CAFFEINE 50,42195095510,3,0,285,896.4,539.7,599.4,-59.7,0
504,BYDUREON 2 MG PEN,310653004,2,4,24,5098.26,4090.56,4030.68,59.88,1.4
505,BYDUREON BCISE 2 MG/0.85ML,310654004,6,7,52,11046.36,9052.41,8695.11,357.3,3.9
506,BYSTOLIC 10 MG TABS,456141030,5,14,630,3799.69,3062.87,2887.71,175.16,5.7
507,BYSTOLIC 2.5 MG TABS,456140230,1,4,150,909.45,723.95,687.55,36.4,5
508,BYSTOLIC 20 MG TABS,456142090,0,1,30,181.88,139.8,137.5,2.3,1.6
509,BYSTOLIC 5 MG TABS,456140530,8,30,1260,7584.45,5892.95,5751.56,141.39,2.3
510,CABERGOLINE 0.5 MG TABS,49884067314,1,5,24,890.7,67.07,254.7,-187.63,0
511,CABERGOLINE 0.5 MG TABS,93542088,1,1,8,313.26,64.19,16.5,47.69,74.2
512,CALADRYL CLEAR 1-0.1 % LOTN,187546606,3,0,531,43.95,25.5,270,-244.5,0
513,CALADRYL CLEAR LOT,501325106,1,0,180,14.75,8,3.6,4.4,55
514,CALADRYL CLEAR LOTION,31254731180,1,0,177,13.54,8,3.54,4.46,55.7
515,CALANDER,11111012255,1,0,3,10.03,0,0.03,-0.03,0
516,CALCIPOTRIENE 0.005 % CREA,68462050165,1,1,120,1238.32,160.31,405.08,-244.77,0
517,CALCIPOTRIENE 0.005 % CREA,68462050166,1,0,120,1174.84,566.6,210.62,355.98,62.8
518,CALCIPOTRIENE 0.005 % CREA,781711735,1,0,60,451.82,284.55,297.44,-12.89,0
519,CALCIPOTRIENE 0.005 % OINT,51672415403,3,4,420,2603.23,1067.71,1987.65,-919.94,0
520,CALCIPOTRIENE 0.005 % SOLN,50383073202,1,2,180,734.88,468.06,235.74,232.32,49.6
521,CALCITRIOL 0.25 MCG CAPS,93735201,2,6,300,442.81,166.28,25.61,140.67,84.5
522,CALCITRIOL 0.5 MCG CAPS,23155011901,2,1,150,320.05,259.87,257.8,2.07,0.7
523,CALCIUM 500+D TABLET CHEW,904603652,0,2,120,29.78,8.14,160,-151.86,0
524,CALCIUM 500-VIT D3 200 TAB,49614067298,9,14,1330,307.8,69.17,354.66,-285.49,0
525,CALCIUM 500MG,83786400030,2,1,150,33,3,3,0,0
526,CALCIUM 600 MG TABLET,904323252,4,8,295,134.75,34,5.6,28.4,83.5
527,CALCIUM 600-VIT D3 200 TAB,904585692,4,14,1044,203.94,31.09,14.82,16.27,52.3
528,CALCIUM 600-VIT D3 400 TAB,904323393,10,12,1500,278,49.2,21.28,27.92,56.7
529,CALCIUM 600MG,30904323292,0,2,60,21.2,4,1.2,2.8,70
530,CALCIUM CITRATE 250 MG TABS,43292055606,4,13,1770,219.64,204,48.55,155.45,76.2
531,CALCIUM-500 MG TAB CHEWABLE,536688908,1,5,180,73.02,32.55,7.86,24.69,75.8
532,CALMOL-4 76-10 % SUPP,67492010411,2,1,60,66,55.98,70,-14.02,0
533,CALTRATE 600+D PLUS TABLET,5555619,2,9,360,155.37,53,39,14,26.4
534,CAMBIA 50 MG PACK,13913001203,0,4,36,3233.3,2531.64,2554.66,-23.02,0
535,CAMRESE 0.15-0.03-0.01 MG T,93313482,1,0,91,278.55,103.05,64.22,38.83,37.6
536,CANDESARTAN CILEXETIL 32 MG,49884066109,2,1,210,932.06,485.01,337.42,147.59,30.4
537,CANE,10500,5,0,5,50,71,0,71,100
538,CANE,38225207600,2,0,2,20,33.75,0,33.75,100
